"NGS-Ready DNA from Staphylococcus pseudintermedius, strain AB 219 (ATCC 49051DX)",$650.00,$650.00,seqeunce available,NA,NA,1,"frozen ≥ 10 ug of DNA in 10 mM Tris-HCl buffer, pH 8.5Fragment size ≥ 20 kb",NA,NA,-20Celsius  or colder,NA,NA,"ATCC NGS-Ready DNA is carefully extracted to produce concentrated, purified, long fragment, high-molecular-weight DNA required for Next Generation Sequencing platforms. ATCC NGS-Ready DNA has been functionally verified and the resultant sequence passes stringent qualifications reported on the Certificate of Analysis for each lot. Sequence produced from this product is available through the ATCC Genome Portal (genomes.atcc.org).",https://www.atcc.org/~/ps/49051DX.ashx
Quantitative Genomic DNA from Escherichia coli with ATCC 16S Tag 1 (ATCC 47011T1-DQ),$541.00,$541.00,NA,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load.
Ideal for use as a spike-in control in assay development, library preparation, quality control, and data normalization for both 16S rRNA and shotgun metagenomics approaches.
Ideal for use in assaying the efficiency of extraction methods and for determining assay limit-of-detection.",https://www.atcc.org/~/ps/47011T1-DQ.ashx
"NGS-Ready DNA from Bordetella bronchiseptica, strain NRRL B-140 (ATCC 4617DX)",$650.00,$650.00,seqeunce available,NA,NA,1,"frozen ≥ 10 ug of DNA in 10 mM Tris-HCl buffer, pH 8.5Fragment size ≥ 20 kb",NA,NA,-20Celsius  or colder,NA,NA,"ATCC NGS-Ready DNA is carefully extracted to produce concentrated, purified, long fragment, high-molecular-weight DNA required for Next Generation Sequencing platforms. ATCC NGS-Ready DNA has been functionally verified and the resultant sequence passes stringent qualifications reported on the Certificate of Analysis for each lot. Sequence produced from this product is available through the ATCC Genome Portal (genomes.atcc.org).",https://www.atcc.org/~/ps/4617DX.ashx
"NGS-Ready DNA from Escherichia coli, strain CDC B6914-MS1 [serotype O157:H7] (ATCC 43888DX)",$650.00,$650.00,seqeunce available,NA,NA,1,"frozen ≥ 10 ug of DNA in 10 mM Tris-HCl buffer, pH 8.5Fragment size ≥ 20 kb",NA,NA,-20Celsius  or colder,NA,NA,"ATCC NGS-Ready DNA is carefully extracted to produce concentrated, purified, long fragment, high-molecular-weight DNA required for Next Generation Sequencing platforms. ATCC NGS-Ready DNA has been functionally verified and the resultant sequence passes stringent qualifications reported on the Certificate of Analysis for each lot. Sequence produced from this product is available through the ATCC Genome Portal (genomes.atcc.org).",https://www.atcc.org/~/ps/43888DX.ashx
"NGS-Ready DNA from Salmonella enterica subsp. enterica serovar Senftenberg, strain NCTC 9959 (ATCC 43845DX)",$650.00,$650.00,seqeunce available,NA,NA,1,"frozen ≥ 10 ug of DNA in 10 mM Tris-HCl buffer, pH 8.5Fragment size ≥ 20 kb",NA,NA,-20Celsius  or colder,NA,NA,"ATCC NGS-Ready DNA is carefully extracted to produce concentrated, purified, long fragment, high-molecular-weight DNA required for Next Generation Sequencing platforms. ATCC NGS-Ready DNA has been functionally verified and the resultant sequence passes stringent qualifications reported on the Certificate of Analysis for each lot. Sequence produced from this product is available through the ATCC Genome Portal (genomes.atcc.org).",https://www.atcc.org/~/ps/43845DX.ashx
Quantitative Genomic DNA from Vibrio cholerae (ATCC 39315DQ),$541.00,$541.00,NA,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial/load.",https://www.atcc.org/~/ps/39315DQ.ashx
Quantitative Genomic DNA from Treponema denticola (ATCC 35405DQ),$541.00,$541.00,seqeunce available,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load.",https://www.atcc.org/~/ps/35405DQ.ashx
Quantitative Genomic DNA from Mobiluncus curtisii (ATCC 35241DQ),$541.00,$541.00,seqeunce available,NA,Quantitative Genomic DNA from Mobiluncus curtisii strain BV 345-16,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load.",https://www.atcc.org/~/ps/35241DQ.ashx
Quantitative Genomic DNA from Haemophilus ducreyi (ATCC 33940DQ),$541.00,$541.00,NA,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load.",https://www.atcc.org/~/ps/33940DQ.ashx
Quantitative Genomic DNA from Lactobacillus crispatus (ATCC 33820DQ),$541.00,$541.00,seqeunce available,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load.",https://www.atcc.org/~/ps/33820DQ.ashx
Quantitative Genomic DNA from Mycoplasma genitalium (ATCC 33530DQ),$578.00,$578.00,NA,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load.",https://www.atcc.org/~/ps/33530DQ.ashx
"NGS-Ready DNA from Streptococcus anginosus, strain NCTC 10713 (ATCC 33397DX)",$650.00,$650.00,seqeunce available,NA,NA,1,"frozen ≥ 10 ug of DNA in 10 mM Tris-HCl buffer, pH 8.5Fragment size ≥ 20 kb",NA,NA,-20Celsius  or colder,NA,NA,"ATCC NGS-Ready DNA is carefully extracted to produce concentrated, purified, long fragment, high-molecular-weight DNA required for Next Generation Sequencing platforms. ATCC NGS-Ready DNA has been functionally verified and the resultant sequence passes stringent qualifications reported on the Certificate of Analysis for each lot. Sequence produced from this product is available through the ATCC Genome Portal (genomes.atcc.org).",https://www.atcc.org/~/ps/33397DX.ashx
Haemophilus parainfluenzae Rivers (ATCC 33392D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Haemophilus parainfluenzae strain NCTC 7857 [ATCC 33392],1,dried At least 5 ug in 1X TE buffer,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays.",https://www.atcc.org/~/ps/33392D-5.ashx
Quantitative Genomic DNA from Legionella pneumophila subsp. pneumophila (ATCC 33152DQ),$578.00,$578.00,NA,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load.",https://www.atcc.org/~/ps/33152DQ.ashx
"NGS-Ready DNA from Klebsiella variicola, strain PS-53 (ATCC 31488DX)",$650.00,$650.00,seqeunce available,NA,NA,1,"frozen ≥ 10 ug of DNA in 10 mM Tris-HCl buffer, pH 8.5Fragment size ≥ 20 kb",NA,NA,-20Celsius  or colder,NA,NA,"ATCC NGS-Ready DNA is carefully extracted to produce concentrated, purified, long fragment, high-molecular-weight DNA required for Next Generation Sequencing platforms. ATCC NGS-Ready DNA has been functionally verified and the resultant sequence passes stringent qualifications reported on the Certificate of Analysis for each lot. Sequence produced from this product is available through the ATCC Genome Portal (genomes.atcc.org).",https://www.atcc.org/~/ps/31488DX.ashx
Quantitative Genomic DNA from Mycoplasma pneumoniae (ATCC 29342DQ),$541.00,$541.00,NA,ATCC,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load.",https://www.atcc.org/~/ps/29342DQ.ashx
Quantitative Genomic DNA from Enterococcus faecalis (ATCC 29212DQ),$541.00,$541.00,NA,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load.",https://www.atcc.org/~/ps/29212DQ.ashx
Quantitative Genomic DNA from Fusobacterium nucleatum subsp. nucleatum (ATCC 25586DQ),$578.00,$578.00,NA,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load.",https://www.atcc.org/~/ps/25586DQ.ashx
Quantitative Genomic DNA from Mycoplasma hominis (ATCC 23114DQ),$578.00,$578.00,NA,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load.",https://www.atcc.org/~/ps/23114DQ.ashx
Mycoplasma hominis  (ATCC 23114D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Mycoplasma hominis strain PG21 [ATCC 23114],1,frozen At least 5 ug in 1X TE buffer,NA,NA,-70Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays.",https://www.atcc.org/~/ps/23114D-5.ashx
Quantitative Genomic DNA from Rhodobacter sphaeroides (ATCC 17023DQ),$578.00,$578.00,NA,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load.",https://www.atcc.org/~/ps/17023DQ.ashx
Quantitative Genomic DNA from Streptococcus pyogenes (ATCC 19615DQ),$578.00,$578.00,NA,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load.",https://www.atcc.org/~/ps/19615DQ.ashx
Veillonella parvula (Veillon and Zuber) Mays et al. (ATCC 17745D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Veillonella parvula strain 259 [ATCC 17745],1,dried At least 5 ug in 1X TE buffer,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays.",https://www.atcc.org/~/ps/17745D-5.ashx
Quantitative Genomic DNA from Staphylococcus saprophyticus subsp. saprophyticus (ATCC 15305DQ),$541.00,$541.00,seqeunce available,NA,NA,1,frozen Specification range: ≥1 x 105 copies/uL100 uL per vial,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays. The quantitative format allows for the generation of a standard curve for quantitative PCR (qPCR) to determine bacterial load.",https://www.atcc.org/~/ps/15305DQ.ashx
"NGS-Ready DNA from Pseudomonas fluorescens, strain NCTC 10038 (ATCC 13525DX)",$650.00,$650.00,seqeunce available,NA,NA,1,"frozen ≥ 10 ug of DNA in 10 mM Tris-HCl buffer, pH 8.5Fragment size ≥ 20 kb",NA,NA,-20Celsius  or colder,NA,NA,"ATCC NGS-Ready DNA is carefully extracted to produce concentrated, purified, long fragment, high-molecular-weight DNA required for Next Generation Sequencing platforms. ATCC NGS-Ready DNA has been functionally verified and the resultant sequence passes stringent qualifications reported on the Certificate of Analysis for each lot. Sequence produced from this product is available through the ATCC Genome Portal (genomes.atcc.org).",https://www.atcc.org/~/ps/13525DX.ashx
Gardnerella vaginalis (Gardner and Dukes) Greenwood and Pickett (ATCC 14019D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Gardnerella vaginalis strain 317 [ATCC 14019],1,dried At least 5ug in 1X TE buffer,NA,NA,-20Celsius  or colder,NA,NA,"ATCC Genuine Nucleics can be used for assay development, verification, validation, monitoring of day-to-day test variation, and lot-to-lot performance of molecular-based assays.",https://www.atcc.org/~/ps/14019D-5.ashx
Bacillus cereus Frankland and Frankland (ATCC 10876D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Bacillus cereus strain NRRL B-568 [ATCC 10876],1,frozen Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/10876D-5.ashx
Mycoplasma hominis  (ATCC 23114D),$336.00,$336.00,seqeunce available,Mycoplasma hominis (Freundt) Edward,Genomic DNA from Mycoplasma hominis strain PG21 [ATCC 23114],1,frozen Total DNA:  50 ng,NA,NA,-20Celsius,NA,NA,NA,https://www.atcc.org/~/ps/23114D.ashx
Streptomyces avidinii Stapley et al. (ATCC 27419D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from ISP 5526 [ATCC 27419],1,dried At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/27419D-5.ashx
Borrelia burgdorferi Johnson et al. emend. Baranton et al. (ATCC 35210D-5),$314.00,$314.00,NA,NA,Genomic DNA from Borrelia burgdorferi Strain B31 [ATCC 35210],1,dried At least 5 ug in 1X TE bufferOD260/OD280: 1.6 to 2.0,NA,NA,NA,NA,NA,Vector borne research,https://www.atcc.org/~/ps/35210D-5.ashx
Shewanella loihica (ATCC BAA-1088D-5),$550.00,$550.00,seqeunce available,Shewanella sp.,Genomic DNA from Shewanella loihica strain PV-4 [ATCC BAA-1088],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1088D-5.ashx
Mycoplasma gallisepticum Edward and Kanarek (ATCC qCRM-19610D),$566.00,$566.00,NA,NA,"Genomic DNA from Mycoplasma gallisepticum strain [NCTC 10115, PG 31, X95]",1,frozen Specification range: 1x106 - 1x107 genome copies/uL,NA,NA,-70Celsius  or colder,NA,NA,"Quantitative external control produced under an ISO 17034 accredited process for use in testing and calibration in ISO 17025 accredited laboratories, inclusivity/exclusivity testing, establishing limits of detection, verification or comparison of test methods, and other molecular applications.",https://www.atcc.org/~/ps/qCRM-19610D.ashx
Granulibacter bethesdensis Greenberg et al. (ATCC BAA-1260D-5),$550.00,$550.00,seqeunce available,NA,Genomic DNA from Granulibacter bethesdensis strain CGDNIH1 [ATCC BAA-1260],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/BAA-1260D-5.ashx
Thiobacillus denitrificans Kelly and Harrison (ATCC 25259D-5),$336.00,$336.00,seqeunce available,NA,Genomic DNA from Thiobacillus denitrificans strain T1 [ATCC 25259],1,dried Total DNA: At least 5 ug in 1X TE bufferOD260/OD280:  1.6 to 2.0,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/25259D-5.ashx
Bacillus pacificus Delaporte (ATCC 10987D-5),$314.00,$314.00,seqeunce available,NA,Genomic DNA from Bacillus pacificus strain NRS 248 [ATCC 10987],1,dried Total DNA: At least 5 ug in 1X TE buffer,NA,NA,NA,NA,NA,NA,https://www.atcc.org/~/ps/10987D-5.ashx
Mycobacterium tuberculosis (Zopf) Lehmann and Neumann (ATCC BAA-2237D-2),$670.00,$670.00,NA,NA,Genomic DNA from Mycobacterium tuberculosis strain X003899 [ATCC BAA-2237],1,frozen At least 2 ug in 1X TE bufferOD260/OD280: 1.6 to 2.1,NA,NA,-20Celsius  or colder,NA,NA,NA,https://www.atcc.org/~/ps/BAA-2237D-2.ashx
